Title,Description,Keywords,Reward,WorkerId,expt,Input.trialtype,Input.shape,Input.trial1_type,Input.trial1_adj,Input.trial1_left,Input.trial1_right,Input.trial1_exemplar,Input.trial1_alienA,Input.trial1_alienB,Input.trial1_ref_adj,Input.trial1_ref,Input.trial1_correct,Answer.Allen_eyes,Answer.comments,Answer.difficulty_scale,Answer.explanation,Answer.story_character,Answer.trial1,Approve,Reject
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_116,Experiment 1a,trialtype14,shape4,FeatureSize,Size,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,long,LONG,left,3,,5,No idea.,Allen,left,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_117,Experiment 1a,trialtype16,shape4,FeatureSize,Feature,size,feature,shape_long_wet,shape_short_wet,shape_long_dry,wet,WET,right,3,,4,childrens story,Allen,left,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_118,Experiment 1a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,,5,perception,Allen,left,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_119,Experiment 1a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,,4,Our perceptions,Allen,right,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_120,Experiment 1a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,N/A,7,Perceptions of things for the first time,Allen,left,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_121,Experiment 1a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,Did not scroll back up to remember,4,Attention to detail,Allen,left,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_122,Experiment 1a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,"""He wants to tell you about some things other planets.""  <----- You're missing a word here (or several)",6,"This experiment was about the use of adjectives to modify nouns, even if the noun does not refer to anything existing in the user's natural language.",Allen,right,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_123,Experiment 1a,trialtype15,shape4,FeatureSize,Feature,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,wet,WET,left,3,,2,I think this is a study on how people understand language.,Allen,left,,
"Very Short Children's Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,1a_124,Experiment 1a,trialtype13,shape4,FeatureSize,Size,feature,size,shape_long_wet,shape_long_dry,shape_short_wet,long,LONG,right,3,none,5,how people perceive objects,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_01,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,3,testing a math or puzzle game for kids,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_02,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,N/A,2,understanding of information,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_03,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,,4,How people mentally repair broken things.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_04,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,Thanks for letting me participate!,2,Not exactly sure.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_05,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,,4,,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_06,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,No comments,3,How people perceive and accociate images,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_07,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,,5,Childrens book/game,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_08,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,,4,Memoe\,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_09,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,,5,How people form opinions with little knowledge.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_10,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,Fun and Easy!,2,Cognitive Size Recognition,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_11,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,Was the glorp really broken? It looked like a piece was copied and pasted and it had two prongs where it should only have one. Am I correct? Oh and that sentence in the first paragraph is wrong. The one about telling me some things about other planets.,2,Analyzing the borken glorp? Got me.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_12,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,,2,scale and memory,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_13,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,3,I am very unsure.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_14,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,Thanks!,3,It was a critical thinking exercise. Almost like an SAT prep for children.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_15,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,,6,Helping young children count and identify shapes.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_16,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,,3,about observation,Alice,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_17,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,,4,?,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_18,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,4,Focus on details of images.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_19,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,,3,,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_20,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,,3,Comprehension,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_21,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,,4,I believe the experiment was about a person's visual abilities to see information,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_22,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,2,analyze your logic,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_23,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,2,kid stuff,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_24,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,No comment,3,Being able to communicate effectively.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_25,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,cute,2,reading comprehension,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_26,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,thanks!,2,comparing appearing of something to a size.  recalling information from a picture,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_27,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,3,Interesting,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_28,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,,3,unsure,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_29,Experiment 2a,trialtype3,shape1,FeatureSize,Feature,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,broken,BROKEN,left,3,,4,I am not sure.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_30,Experiment 2a,trialtype2,shape1,FeatureSize,Size,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,small,SMALL,left,3,,1,to see if people pay attention,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_31,Experiment 2a,trialtype1,shape1,FeatureSize,Size,feature,size,shape_small_broken,shape_small_whole,shape_big_broken,small,SMALL,right,3,,2,Language,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_32,Experiment 2a,trialtype4,shape1,FeatureSize,Feature,size,feature,shape_small_broken,shape_big_broken,shape_small_whole,broken,BROKEN,right,3,,6,To see how people deal with abstract concepts.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_33,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,,7,Determining how people interpret a story.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_34,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,,7,Helping kids learn,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_35,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,,4,"How adults interpret tall, while kids may interpret tall in a more exaggerated manner.",Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_36,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,,5,I have no idea.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_37,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,Is Allen the green alien or the larval dog?  Why is Allen holding a gun-like object and smiling?  I'm scared.,5,language,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_38,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,,5,,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_39,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,,3,Aliens,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_40,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,,6,Evaluating a story and pictures.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_41,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,Thanks.,6,Something about language.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_42,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,thank you,7,,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_43,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,N/A,5,To see if we noticed the eyes without paying attention.,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_44,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,No comments.,6,I do not know.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_45,Experiment 2a,trialtype5,shape2,FeatureSize,Size,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,tall,TALL,right,3,Keep up the good work at Stanford!,4,Perception based on how something is described.,Allen,right,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_46,Experiment 2a,trialtype7,shape2,FeatureSize,Feature,feature,size,shape2_dirty4_tall,shape2_clean4_tall,shape2_dirty4,dirty,DIRTY,left,3,Fun! thanks!,6,Language and visual connection?,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_47,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,Interesting study! I enjoyed it.,2,No idea.,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_48,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,,6,attention to detail,Allen,left,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_49,Experiment 2a,trialtype6,shape2,FeatureSize,Size,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,tall,TALL,left,3,,5,Attention to detail,Allen,,,
"Short Aliens Game (fun, 2 minutes, do once only!)","This is an activity for kids, and we're asking adults to help us complete the same survey as the kids do. - PLEASE ONLY DO ONE HIT OF THIS TYPE. IF YOU DO MULTIPLE HITS YOU WILL NOT BE PAID.","children, kids, game",$0.20 ,2a_50,Experiment 2a,trialtype8,shape2,FeatureSize,Feature,size,feature,shape2_dirty4_tall,shape2_dirty4,shape2_clean4_tall,dirty,DIRTY,right,3,,6,comparing adult and child responses,Allen,right,,
